UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Air_temperature_K_roll_mean,Air_temperature_K_roll_std,Air_temperature_K_roll_var,Process_temperature_K_roll_mean,Process_temperature_K_roll_std,Process_temperature_K_roll_var,Rotational_speed_rpm_roll_mean,Rotational_speed_rpm_roll_std,Rotational_speed_rpm_roll_var,Torque_Nm_roll_mean,Torque_Nm_roll_std,Torque_Nm_roll_var,Tool_wear_min_roll_mean,Tool_wear_min_roll_std,Tool_wear_min_roll_var,timestamp,ambient_temperature_C,factory_load_density,temp_gap,load_torque_interaction,heat_stress_index
9782,L56961,L,298.8,309.9,1441,41.6,62,0,0,0,0,0,0,298.65,0.1178511302285546,0.0138888888961477,309.63,0.1636391694947833,0.0267777777929424,1470.2,111.1113555552854,12345.733333333052,43.22,9.76567685541779,95.36844444444272,48.2,9.461031186439184,89.51111111077479,2024-03-08 22:10:00,19.68,34.14,17.069999999999993,1420.2240000000002,12.201600000000001
9783,L56962,L,298.7,309.9,1404,47.1,64,0,0,0,0,0,0,298.67,0.1059349905806649,0.0112222222293255,309.67,0.1766981104521982,0.0312222222373772,1454.5,107.90144680319268,11642.72222222222,44.45,9.353222855132604,87.48277777777488,51.1,9.409805760169489,88.5444444441189,2024-03-08 22:20:00,16.41,29.41,20.339999999999975,1385.211,10.5024
9784,H39197,H,298.8,309.9,1466,44.6,66,0,0,0,0,0,0,298.7,0.0942809041946532,0.0088888888957613,309.72,0.1619327707333059,0.0262222222373654,1445.1,101.59992344704108,10322.54444444461,45.120000000000005,9.067499961706757,82.21955555555203,54.0,9.04310664414962,81.77777777746299,2024-03-08 22:30:00,18.56,33.58,18.189999999999998,1497.668,12.249599999999997
9785,M24644,M,298.7,309.8,1435,48.8,71,0,0,0,0,0,0,298.71,0.0875595036158992,0.0076666666734626,309.75,0.1433720878368374,0.0205555555706938,1451.1,98.7313414158738,9747.877777777834,45.9,9.009007837837526,81.16222222221796,57.2,8.804039476899693,77.51111111080822,2024-03-08 22:40:00,15.75,27.49,20.900000000000034,1341.512,11.1825
9786,H39199,H,298.7,309.7,1697,29.8,74,0,0,0,0,0,0,298.72,0.0788810638172584,0.0062222222289424,309.77,0.1159501809381101,0.0134444444595804,1452.4,102.16457311612491,10437.600000000031,46.1,8.57425085810844,73.51777777777332,60.2,8.916900308449083,79.51111111081937,2024-03-08 22:50:00,18.38,17.73,18.170000000000016,528.354,13.601199999999999
9787,M24646,M,298.7,309.6,1738,27.3,79,0,0,0,0,0,0,298.73,0.067494855820277,0.0045555555621999,309.77,0.1159501809381101,0.0134444444595804,1486.5,133.66978383730006,17867.611111110527,43.42,9.884196139966637,97.69733333333136,63.4,9.383200117452713,88.0444444441646,2024-03-08 23:00:00,17.56,16.84,18.890000000000043,459.732,13.8724
9788,H39201,H,298.6,309.5,1420,50.4,82,0,0,0,0,0,0,298.73,0.067494855820277,0.0045555555621999,309.76,0.1349897115981824,0.0182222222373604,1489.8,131.32724182150406,17246.844444443806,42.7,8.955073050139347,80.19333333333203,66.6,9.754770912496488,95.15555555528756,2024-03-08 23:10:00,19.79,10.27,16.560000000000002,517.608,16.2278
9789,M24648,M,298.5,309.5,1535,39.8,87,0,0,0,0,0,0,298.71,0.0994428926353531,0.0098888888956863,309.73999999999995,0.157762127597303,0.0248888889040277,1512.2,115.60353704699834,13364.177777776718,41.23,7.953343112595277,63.255666666666734,70.1,10.20294075253527,104.09999999974497,2024-03-08 23:20:00,14.93,33.43,21.420000000000016,1330.514,12.9891
9790,L56969,L,298.6,309.6,1715,28.4,90,0,0,0,0,0,0,298.68999999999994,0.0994428926361232,0.0098888888958395,309.72,0.1619327707332924,0.026222222237361,1532.8,132.14117030239836,17461.288888887444,40.45,8.83506272379173,78.05833333333413,73.4,10.813571719514814,116.93333333309056,2024-03-08 23:30:00,16.37,35.41,20.08000000000004,1005.6439999999999,14.733000000000002
9791,L56970,L,298.6,309.5,1483,43.2,92,0,0,0,0,0,0,298.67,0.094868329842492,0.0090000000071038,309.68999999999994,0.1728840331089909,0.0298888889040306,1533.4,131.87300288113346,17390.488888887434,40.1,8.626831528563853,74.42222222222334,76.7,10.965096138798916,120.23333333310283,2024-03-08 23:40:00,18.51,33.05,17.840000000000032,1427.76,17.0292
9792,M24651,M,298.5,309.4,1521,37.5,94,0,0,0,0,0,0,298.64,0.0966091783458989,0.0093333333406697,309.64,0.1776388346356343,0.0315555555707062,1541.4,128.0149296848638,16387.82222222062,39.690000000000005,8.645030685634207,74.73655555555705,79.9,10.867382389507672,118.09999999978146,2024-03-08 23:50:00,17.78,12.23,18.470000000000027,458.625,16.7132
9793,H39206,H,298.5,309.4,1573,36.0,97,0,0,0,0,0,0,298.62,0.1032795559351403,0.0106666666741597,309.59000000000003,0.1663329993772235,0.0276666666818234,1558.3,118.67514014690262,14083.788888886977,38.58,8.293344051440169,68.77955555555805,83.2,10.507140429241144,110.3999999997938,2024-03-09 00:00:00,17.27,32.87,18.980000000000018,1183.32,16.7519
9794,H39207,H,298.5,309.4,1414,46.7,102,0,0,0,0,0,0,298.59000000000003,0.0875595036212264,0.0076666666743955,309.54,0.134989711598274,0.0182222222373851,1553.1,124.1803795559703,15420.76666666485,38.790000000000006,8.48704241116369,72.0298888888912,86.8,10.119288512529293,102.39999999980728,2024-03-09 00:10:00,15.57,11.37,20.680000000000007,530.979,15.881400000000001
9795,L56974,L,298.5,309.3,1590,33.9,107,0,0,0,0,0,0,298.57000000000005,0.0823272602827533,0.0067777777856642,309.48999999999995,0.1197219000371127,0.0143333333484964,1568.6,117.28332267537304,13755.377777775671,37.3,7.81579597140754,61.086666666670325,90.4,10.276186062923378,105.59999999982068,2024-03-09 00:20:00,16.11,13.17,20.04000000000002,446.46299999999997,17.2377
9796,L56975,L,298.5,309.3,1623,33.1,109,0,0,0,0,0,0,298.55,0.0707106781755291,0.0050000000080432,309.45,0.1080123450436671,0.0116666666818322,1561.2,110.41517609055896,12191.511111109146,37.63,7.528324293404876,56.675666666670026,93.9,10.02718527026793,100.54444444427811,2024-03-09 00:30:00,18.87,23.21,17.28000000000003,768.2510000000001,20.5683
9797,H39210,H,298.4,309.3,1694,30.9,111,0,0,0,0,0,0,298.52,0.0632455532688347,0.004000000008281,309.42,0.1032795559722969,0.0106666666818348,1556.8,103.22984064696658,10656.399999998112,37.99,7.050366420737982,49.7076666666697,97.1,9.84829370443096,96.98888888873448,2024-03-09 00:40:00,16.92,24.28,19.230000000000018,750.252,18.781200000000002
9798,M24657,M,298.4,309.2,1597,33.5,116,0,0,0,0,0,0,298.5,0.0666666667299549,0.0044444444528828,309.39,0.1197219000371613,0.014333333348508,1574.5,91.69787347587612,8408.499999997783,36.3,5.626919425602858,31.66222222222679,100.5,9.92471662063246,98.49999999985818,2024-03-09 00:50:00,17.56,34.48,18.49000000000001,1155.08,20.3696
9799,L56978,L,298.5,309.3,1471,44.7,119,0,0,0,0,0,0,298.5,0.0666666667299549,0.0044444444528828,309.37,0.1159501809382976,0.0134444444596239,1568.1,96.84976911575824,9379.87777777568,36.79,6.154212649343331,37.87433333333747,103.7,10.242070103249146,104.89999999986998,2024-03-09 01:00:00,17.1,30.39,19.05000000000001,1358.4330000000002,20.349
9800,M24659,M,298.5,309.3,1551,34.7,121,0,0,0,0,0,0,298.48999999999995,0.0567646212947678,0.0032222222307384,309.34000000000003,0.0843274043611932,0.0071111111262961,1551.7,81.94991695472969,6715.788888887093,37.42,5.486103656816638,30.09733333333689,106.8,10.325803708288456,106.62222222210362,2024-03-09 01:10:00,15.5,14.6,20.650000000000034,506.62,18.755
9801,H39214,H,298.5,309.3,1421,50.3,124,0,0,0,0,0,0,298.48,0.0421637022374893,0.0017777777863716,309.32,0.0632455533234442,0.0040000000151886,1545.5,89.70352402342142,8046.722222220544,38.13,6.6526602865990245,44.25788888889181,110.0,10.187137859952172,103.7777777776709,2024-03-09 01:20:00,18.67,16.78,17.480000000000018,844.034,23.150800000000004
9802,M24661,M,298.4,309.3,1496,45.6,129,0,0,0,0,0,0,298.47,0.0483045892437421,0.0023333333420066,309.31000000000006,0.0567646213535559,0.0032222222374125,1543.0,90.8038178345586,8245.333333331702,38.94,7.0487508743671095,49.684888888891095,113.5,10.09125033547574,101.83333333323924,2024-03-09 01:30:00,18.03,18.57,18.12000000000006,846.792,23.258700000000005
9803,H39216,H,298.4,309.3,1984,19.2,132,0,0,0,0,0,0,298.46,0.0516397780341797,0.0026666666754193,309.3,0.0471404522402405,0.0022222222374144,1584.1,166.96536567004225,27877.43333333093,37.26,9.427878281399934,88.88488888889258,117.0,9.797958971128567,95.99999999991876,2024-03-09 01:40:00,20.73,13.71,15.420000000000016,263.232,27.3636
9804,L56983,L,298.4,309.2,1692,29.8,137,0,0,0,0,0,0,298.45,0.0527046277532607,0.0027777777866097,309.28000000000003,0.0421637023157718,0.001777777792973,1611.9,158.42169464227555,25097.433333330395,35.57,9.055023160900785,81.99344444444961,120.5,10.09125033547701,101.83333333326487,2024-03-09 01:50:00,15.75,18.63,20.30000000000001,555.174,21.5775
9805,L56984,L,298.4,309.1,1467,42.5,139,0,0,0,0,0,0,298.43999999999994,0.0516397780357208,0.0026666666755785,309.26000000000005,0.0699205899866788,0.0048888889040852,1599.6,164.95130594612044,27208.93333333063,36.43,9.284281818691918,86.1978888888933,123.7,10.403525043622311,108.2333333332766,2024-03-09 02:00:00,19.31,31.86,16.640000000000043,1354.05,26.840899999999998
9806,L56985,L,298.4,309.2,1651,28.5,141,0,0,0,0,0,0,298.42999999999995,0.048304589247037,0.0023333333423249,309.25,0.0707106782261134,0.0050000000151969,1602.4,165.62890246973978,27432.933333330577,35.97,9.576945697292729,91.7178888888937,126.9,10.300485425452283,106.09999999995496,2024-03-09 02:10:00,16.1,17.24,19.94999999999999,491.34,22.701000000000004
9807,L56986,L,298.3,309.1,1417,60.5,143,0,0,0,0,0,0,298.42,0.06324555327508,0.0040000000090709,309.23,0.0823272603271521,0.0067777777929746,1574.7,171.660550052836,29467.34444444221,38.93,12.08240686103385,145.98455555555782,130.1,9.768998583954245,95.4333333333,2024-03-09 02:20:00,18.31,35.06,17.640000000000043,2121.13,26.1833
9808,L56987,L,298.2,309.0,1413,55.0,145,0,0,0,0,0,0,298.4,0.0942809042071551,0.0088888888981187,309.21,0.1100504935305113,0.0121111111263091,1556.3,178.7207940398104,31941.122222220336,41.08,12.89442601367826,166.2662222222226,133.0,9.416297927882484,88.66666666664395,2024-03-09 02:30:00,19.54,24.09,16.310000000000002,1324.95,28.333
9809,M24668,M,298.2,309.0,1441,44.2,147,0,0,0,0,0,0,298.37,0.1059349905918198,0.0112222222316889,309.17999999999995,0.1229272594924008,0.015111111126312,1553.3,180.5541162335743,32599.78888888705,41.03,12.87979037096491,165.88900000000044,135.8,8.941787044855356,79.95555555554309,2024-03-09 02:40:00,14.96,19.69,20.890000000000043,870.2980000000001,21.991200000000003
9810,M24669,M,298.2,309.0,1353,50.3,150,0,0,0,0,0,0,298.34000000000003,0.1074967700224448,0.0115555555652584,309.15,0.1269295518242959,0.0161111111263166,1533.5,191.3671572890381,36621.38888888744,42.59,12.972316678219013,168.2809999999991,138.7,8.28720566764068,68.67777777777582,2024-03-09 02:50:00,17.76,22.37,18.090000000000032,1125.211,26.640000000000004
9811,L56990,L,298.1,309.0,1502,40.9,153,0,0,0,0,0,0,298.3,0.1154700538813016,0.0133333333433507,309.12,0.1229272594924447,0.0151111111263228,1541.6,187.75646164350053,35252.48888888728,41.65,12.689037263191665,161.01166666666657,141.6,7.618690467820108,58.04444444445298,2024-03-09 03:00:00,18.5,31.28,17.350000000000023,1279.352,28.305
9812,L56991,L,298.2,309.0,1610,31.7,155,0,0,0,0,0,0,298.28,0.1135292424843231,0.0128888888990642,309.09,0.1100504935306094,0.0121111111263307,1553.0,188.1406093561065,35396.88888888707,40.260000000000005,12.966555269444411,168.13155555555664,144.2,7.269418439219359,52.84444444446241,2024-03-09 03:10:00,18.29,25.5,17.560000000000002,808.35,28.3495
9813,M24672,M,298.2,309.1,1411,45.8,157,0,0,0,0,0,0,298.26,0.1074967700253831,0.0115555555658901,309.07000000000005,0.082327260327327,0.0067777777930034,1495.7,115.53840150452784,13349.122222221476,42.92,10.695772789076738,114.3995555555544,146.7,6.896859188550516,47.56666666669368,2024-03-09 03:20:00,19.92,10.22,16.03000000000003,468.076,31.2744
9814,L56993,L,298.3,309.1,1387,52.3,160,0,0,0,0,0,0,298.24999999999994,0.0971825316343391,0.0094444444548593,309.06,0.0699205899869166,0.0048888889041185,1465.2,96.6790796627909,9346.844444444268,45.17,9.971186266214891,99.42455555555247,149.0,7.133644853013381,50.8888888889243,2024-03-09 03:30:00,21.02,37.67,14.930000000000064,1970.141,33.632
9815,H39228,H,298.3,309.1,1430,40.9,162,0,0,0,0,0,0,298.24,0.0843274043333803,0.0071111111216054,309.06,0.0699205899869166,0.0048888889041185,1461.5,97.30850139861542,9468.944444444338,45.010000000000005,10.03144500502724,100.62988888888596,151.3,7.257945837344176,52.67777777782166,2024-03-09 03:40:00,19.14,11.98,16.81000000000006,489.982,31.006800000000002
9816,M24675,M,298.4,309.1,1576,38.8,167,0,0,0,0,0,0,298.24,0.0843274043333803,0.0071111111216054,309.05,0.0527046278139971,0.0027777777930119,1454.0,82.90422854783189,6873.111111111145,46.04,8.570258650316777,73.44933333332955,153.9,7.795297727907524,60.76666666672021,2024-03-09 03:50:00,19.65,38.16,16.300000000000068,1480.6079999999997,32.8155
9817,M24676,M,298.5,309.2,1721,29.4,170,0,0,0,0,0,0,298.26,0.1173787791217611,0.0137777777881151,309.06000000000006,0.0699205899869166,0.0048888889041185,1484.4,116.68399871256996,13615.155555555028,42.93,8.380672208520359,70.23566666666552,156.6,8.262364471913,68.26666666673017,2024-03-09 04:00:00,21.17,10.84,14.879999999999995,318.69599999999997,35.989000000000004
9818,M24677,M,298.5,309.3,1465,42.4,173,0,0,0,0,0,0,298.29,0.1370320319774955,0.0187777777878813,309.09000000000003,0.0994428926777022,0.009888888904109,1489.6,114.28249598642944,13060.488888888263,41.67,7.232956979456369,52.3156666666666,159.4,8.630694577434818,74.48888888896276,2024-03-09 04:10:00,21.0,33.13,15.150000000000034,1404.712,36.33
9819,M24678,M,298.6,309.4,1407,45.1,176,0,0,0,0,0,0,298.33000000000004,0.1636391694783733,0.0267777777875717,309.13,0.1337493510417783,0.0178888889040968,1486.2,116.37563700744384,13543.28888888833,41.760000000000005,7.273421936521112,52.902666666666526,162.3,8.87004948001207,78.6777777778624,2024-03-09 04:20:00,19.37,26.04,16.879999999999995,1174.404,34.0912
9820,M24679,M,298.6,309.4,1464,36.9,179,0,0,0,0,0,0,298.37,0.176698110436145,0.0312222222317041,309.17,0.1494434118605823,0.0223333333485316,1497.3,107.19043282349466,11489.78888888812,40.42,6.740062643955579,45.42844444444547,165.2,9.138441393979964,83.51111111120647,2024-03-09 04:30:00,22.66,25.17,13.589999999999975,928.773,40.5614
9821,M24680,M,298.6,309.5,1568,36.7,182,0,0,0,0,0,0,298.42,0.1619327707146287,0.0262222222313165,309.22,0.168654808587344,0.0284444444596336,1503.9,109.51859304347062,11994.32222222133,39.99999999999999,6.836990891060616,46.74444444444583,168.1,9.433392225970197,88.98888888899491,2024-03-09 04:40:00,21.44,12.18,14.910000000000025,447.00600000000003,39.0208
9822,L57001,L,298.6,309.4,1667,35.6,185,0,0,0,0,0,0,298.46000000000004,0.1505545305709889,0.0226666666754508,309.26000000000005,0.1577621275974402,0.024888888904071,1509.6,116.88950147705548,13663.155555554556,40.39,6.408752695424607,41.07211111111216,171.1,9.57369080113164,91.6555555556726,2024-03-09 04:50:00,21.59,17.16,14.660000000000025,610.8960000000001,39.9415
9823,L57002,L,298.5,309.4,1360,60.9,187,1,0,0,0,1,0,298.49,0.119721900009491,0.0143333333418825,309.29,0.1523883927253053,0.0232222222374018,1504.5,122.64062223513592,15040.722222221317,41.9,9.056857438795555,82.0266666666664,174.1,9.362454568951648,87.65555555568359,2024-03-09 05:00:00,21.72,33.33,14.529999999999973,2029.7969999999998,40.6164
9824,M24683,M,298.5,309.3,1488,43.7,189,0,0,0,0,0,0,298.51000000000005,0.0994428926433732,0.0098888888972814,309.31,0.1370320319960174,0.0187777777929575,1514.6,115.8602606591186,13423.599999998907,41.040000000000006,8.339491058278773,69.5471111111116,177.0,8.993825042162403,80.88888888902754,2024-03-09 05:10:00,22.24,36.74,13.910000000000025,1605.5380000000002,42.0336
9825,L57004,L,298.4,309.3,1504,39.3,192,0,0,0,0,0,0,298.52,0.0788810638273717,0.0062222222305378,309.33000000000004,0.1159501809383043,0.0134444444596255,1522.0,112.16059914247413,12579.999999998769,40.88,8.357804070979979,69.85288888888952,180.0,8.419553960218945,70.88888888903851,2024-03-09 05:20:00,22.67,25.87,13.480000000000018,1016.6909999999999,43.5264
9826,L57005,L,298.4,309.2,1610,32.4,194,0,0,0,0,0,0,298.52,0.0788810638273717,0.0062222222305378,309.34000000000003,0.0966091783865075,0.009333333348516,1525.4,114.4709570153002,13103.599999998703,40.24,8.769669954514384,76.90711111111231,182.7,8.111035007263157,65.78888888904844,2024-03-09 05:30:00,20.63,20.6,15.420000000000016,667.44,40.0222
9827,L57006,L,298.4,309.2,1345,52.7,196,0,0,0,0,0,0,298.51,0.0875595036250253,0.0076666666750608,309.34,0.0966091783865075,0.009333333348516,1487.8,104.39220916013196,10897.733333332742,42.57,8.664236838868103,75.06899999999915,185.3,7.746683878362422,60.01111111128026,2024-03-09 05:40:00,20.4,11.8,15.650000000000034,621.8600000000001,39.983999999999995
9828,M24687,M,298.3,309.3,1376,57.0,198,0,0,0,0,0,0,298.49,0.1100504935003107,0.0121111111196619,309.34000000000003,0.0966091783865075,0.009333333348516,1478.9,110.18514721443285,12140.76666666624,44.03,9.789455778767394,95.8334444444423,187.8,7.3605555346017315,54.17777777795619,2024-03-09 05:50:00,22.03,30.47,14.120000000000061,1736.79,43.619400000000006
9829,L57008,L,298.4,309.4,1385,50.0,201,0,0,0,0,0,0,298.47,0.1059349905882334,0.0112222222309291,309.34000000000003,0.0966091783865075,0.009333333348516,1476.7,111.98516766865777,12540.67777777739,44.52,9.969932575276172,99.399555555553,190.3,7.14998057496731,51.122222222409874,2024-03-09 06:00:00,25.78,18.35,10.470000000000027,917.5000000000001,51.817800000000005
9830,M24689,M,298.4,309.4,1429,41.8,203,0,0,0,0,0,0,298.45,0.0971825316263494,0.0094444444533064,309.34,0.0966091783865075,0.009333333348516,1473.2,112.96882559164378,12761.95555555523,45.010000000000005,9.66970641861578,93.50322222221922,192.7,6.96100248209639,48.455555555752106,2024-03-09 06:10:00,24.02,11.65,12.230000000000018,486.96999999999997,48.7606
9831,L57010,L,298.3,309.3,1337,56.1,206,1,0,0,0,1,0,298.42,0.0918936583967608,0.0084444444535405,309.32,0.0788810638708923,0.0062222222374037,1450.1,115.028933558282,13231.655555555655,46.95,9.762883226223911,95.3138888888842,195.1,6.999206304224379,48.98888888909429,2024-03-09 06:20:00,23.47,29.98,12.680000000000007,1681.8780000000002,48.3482
9832,L57011,L,298.4,309.3,1542,35.4,208,0,0,0,0,0,0,298.4,0.0666666667360638,0.0044444444536974,309.31,0.0737864788401408,0.0054444444596265,1437.6,93.64376944333182,8769.155555555886,46.93,9.788888258292086,95.82233333332869,197.4,7.089898917959308,50.26666666688056,2024-03-09 06:30:00,23.78,24.57,12.370000000000061,869.778,49.462399999999995
9833,L57012,L,298.4,309.2,2118,17.7,210,0,0,0,0,0,0,298.39,0.0567646213019529,0.0032222222315541,309.29,0.073786478840149,0.0054444444596277,1513.4,230.55209100475665,53154.26666666559,42.61,12.179258324435542,148.33433333333244,199.7,7.071853442438802,50.011111111333534,2024-03-09 06:40:00,24.32,10.36,11.730000000000018,183.37199999999999,51.071999999999996
9834,L57013,L,298.3,309.1,1386,45.3,212,0,0,0,0,0,0,298.37,0.0483045892521898,0.0023333333428227,309.27,0.0948683298850679,0.009000000015182,1503.2,234.03076720807272,54770.39999999912,42.77,12.205649875729184,148.97788888888783,202.0,6.944222218683182,48.22222222245317,2024-03-09 06:50:00,24.47,13.33,11.480000000000018,603.8489999999999,51.8764
9835,M24694,M,298.3,309.1,1632,32.7,0,0,0,0,0,0,0,298.36,0.0516397780420741,0.0026666666762346,309.25,0.1080123450437379,0.0116666666818474,1516.0,237.5532688799597,56431.555555554434,42.11,12.58662870756986,158.42322222222174,182.8,64.50805289953378,4161.288888889048,2024-03-09 07:00:00,30.32,30.98,5.630000000000052,1013.046,0.0
9836,L57015,L,298.4,309.3,1545,36.9,3,0,0,0,0,0,0,298.36,0.0516397780420741,0.0026666666762346,309.26,0.1074967700479258,0.0115555555707366,1509.5,235.57647967863173,55496.277777776784,42.56,12.277549520251236,150.73822222222137,163.7,85.63884113596585,7334.011111111197,2024-03-09 07:10:00,28.65,11.91,7.500000000000057,439.479,0.8594999999999999
9837,M24696,M,298.4,309.3,1390,53.6,5,0,0,0,0,0,0,298.36,0.0516397780420741,0.0026666666762346,309.27000000000004,0.1059349906187918,0.0112222222374035,1514.0,232.494683332279,54053.7777777767,42.65,12.363139658768777,152.8472222222213,144.6,98.03650113888996,9611.155555555571,2024-03-09 07:20:00,28.61,35.98,7.5400000000000205,1928.5279999999998,1.4305
