UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Air_temperature_rolling_mean,Air_temperature_rolling_std,Process_temperature_rolling_mean,Process_temperature_rolling_std,Rotational_speed_rolling_mean,Rotational_speed_rolling_std,Torque_rolling_mean,Torque_rolling_std,Tool_wear_rolling_mean,Tool_wear_rolling_std,Air_temperature_roc,Process_temperature_roc,Rotational_speed_roc,Torque_roc,Tool_wear_roc,power_proxy,temp_delta
9071,L56250,L,297.1,308.2,1427,45.2,136,0,0,0,0,0,0,297.16999999999996,0.04830458930899712,308.29,0.08755950364857876,1677.5,252.25791475304138,33.4,11.300442469213564,122.1,8.69802020896275,-0.0999999999999659,0.0,-251.0,17.1,3.0,64500.4,11.099999999999966
9072,L56251,L,297.0,308.1,1429,54.0,138,0,0,0,0,0,0,297.15,0.07071067822527367,308.26,0.09660917837247351,1634.1,254.12440085735332,36.2,12.651306476232373,124.9,8.875058685250664,-0.10000000000002274,-0.0999999999999659,2.0,8.799999999999997,2.0,77166.0,11.100000000000023
9073,H38486,H,297.2,308.1,1770,27.2,140,0,0,0,0,0,0,297.15,0.07071067822527367,308.23999999999995,0.10749677003517578,1653.5,256.5892740461943,35.39,12.970603515471428,127.6,8.959166627909692,0.19999999999998863,0.0,341.0,-26.8,2.0,48144.0,10.900000000000034
9074,L56253,L,297.2,308.1,1689,31.2,145,0,0,0,0,0,0,297.15,0.07071067822527367,308.22,0.11352924249416463,1680.5,243.018632116043,34.540000000000006,12.935240409225074,130.6,9.287985070329253,0.0,0.0,-81.0,4.0,5.0,52696.799999999996,10.900000000000034
9075,M23934,M,297.2,308.1,1554,41.3,147,0,0,0,0,0,0,297.15,0.07071067822527367,308.19,0.0994428926633505,1652.6,239.55616367681506,36.15,12.642191265757834,133.6,9.252026804976342,0.0,0.0,-135.0,10.099999999999998,2.0,64180.2,10.900000000000034
9076,L56255,L,297.3,308.1,1506,36.0,150,0,0,0,0,0,0,297.15999999999997,0.08432740436026673,308.15999999999997,0.06992058996611165,1585.0,153.48326003544958,38.02,10.791745816955666,136.7,9.006787563955953,0.10000000000002274,0.0,-48.0,-5.299999999999997,3.0,54216.0,10.800000000000011
9077,L56256,L,297.2,308.1,1474,44.3,152,0,0,0,0,0,0,297.16,0.08432740436026673,308.14000000000004,0.05163977806841,1566.8,154.91273529169288,39.42,10.585083844731763,139.5,8.97217922246414,-0.10000000000002274,0.0,-32.0,8.299999999999997,2.0,65298.2,10.900000000000034
9078,L56257,L,297.3,308.1,1762,26.1,154,0,0,0,0,0,0,297.17999999999995,0.09189365842850686,308.13,0.04830458928100043,1607.9,145.53460833155893,36.37,9.414179612572795,142.3,8.654478609368965,0.10000000000002274,0.0,288.0,-18.199999999999996,2.0,45988.200000000004,10.800000000000011
9079,L56258,L,297.3,308.1,1566,35.7,156,0,0,0,0,0,0,297.2,0.0942809042368677,308.12,0.04216370228093716,1585.5,130.89457165553966,36.910000000000004,9.179258018913123,145.1,8.020113604074126,0.0,0.0,-196.0,9.600000000000001,2.0,55906.200000000004,10.800000000000011
9080,H38493,H,297.3,308.1,1554,42.4,158,0,0,0,0,0,0,297.21000000000004,0.09944289267550963,308.11,0.031622776795258316,1573.1,126.97283173970122,38.34,8.758513318797753,147.6,7.720103626250066,0.0,0.0,-12.0,6.699999999999996,2.0,65889.59999999999,10.800000000000011
9081,L56260,L,297.2,308.0,1869,25.4,163,0,0,0,0,0,0,297.21999999999997,0.09189365842744639,308.09000000000003,0.031622776794803936,1617.3,145.97339940321748,36.36,9.259133628777537,150.3,7.930952023562291,-0.10000000000002274,-0.10000000000002274,315.0,-17.0,5.0,47472.6,10.800000000000011
9082,L56261,L,297.3,308.0,1527,35.1,165,0,0,0,0,0,0,297.25,0.05270462780789339,308.08000000000004,0.04216370228024727,1627.1,134.78827017873468,34.47,6.882191188535845,153.0,7.874007874015256,0.10000000000002274,0.0,-342.0,9.700000000000003,2.0,53597.700000000004,10.699999999999989
9083,L56262,L,297.2,307.9,1309,49.6,167,0,0,0,0,0,0,297.25,0.05270462780789339,308.06,0.06992058996504173,1581.0,157.41876211768735,36.71,7.832758844182194,155.7,7.5432088662625345,-0.10000000000002274,-0.10000000000002274,-218.0,14.5,2.0,64926.4,10.699999999999989
9084,M23943,M,297.2,307.9,1541,35.7,169,0,0,0,0,0,0,297.25,0.05270462780789339,308.04,0.08432740434314594,1566.2,153.03289406746913,37.160000000000004,7.607043519733145,158.1,7.578478299329068,0.0,0.0,232.0,-13.899999999999999,2.0,55013.700000000004,10.699999999999989
9085,L56264,L,297.2,307.9,1326,75.4,172,1,0,0,1,1,0,297.25,0.05270462780789339,308.02,0.0918936584131756,1543.4,170.9842097972759,40.57,14.335972625221899,160.6,7.6332605527875,0.0,0.0,-215.0,39.7,3.0,99980.40000000001,10.699999999999989
9086,H38499,H,297.1,307.9,1365,54.0,174,0,0,0,0,0,0,297.23,0.06749485587985236,308.0,0.09428090422228973,1529.3,179.98768476389074,42.37,14.820260156660893,163.0,7.702813338866194,-0.0999999999999659,0.0,39.0,-21.400000000000006,2.0,73710.0,10.799999999999955
9087,L56266,L,297.1,307.8,1428,43.7,179,0,0,0,0,0,0,297.21999999999997,0.07888106386805614,307.96999999999997,0.10593499060395634,1524.7,182.1330710100575,42.31,14.812791019175863,165.7,8.138386408460974,0.0,-0.0999999999999659,63.0,-10.299999999999997,5.0,62403.600000000006,10.699999999999989
9088,L56267,L,297.1,307.8,1681,27.6,181,0,0,0,0,0,0,297.2,0.08164965818359386,307.93999999999994,0.1074967700331024,1516.6,171.92194611379537,42.46,14.636954753105021,168.4,8.30261003139553,0.0,0.0,253.0,-16.1,2.0,46395.600000000006,10.699999999999989
9089,M23948,M,297.1,307.9,1662,26.9,183,0,0,0,0,0,0,297.18,0.07888106386928165,307.91999999999996,0.09189365841237468,1526.2,177.57427241078958,41.58,15.336362019722925,171.1,8.211780156180323,0.0,0.0999999999999659,-19.0,-0.7000000000000028,2.0,44707.799999999996,10.799999999999955
9090,L56269,L,297.2,307.9,1989,20.3,186,0,0,0,0,0,0,297.16999999999996,0.06749485588199096,307.9,0.06666666675619534,1569.7,230.5264747389204,39.37,16.733735054938876,173.9,8.020113604079011,0.0999999999999659,0.0,327.0,-6.599999999999998,3.0,40376.700000000004,10.699999999999989
9091,M23950,M,297.2,307.9,1747,29.0,188,0,0,0,0,0,0,297.16999999999996,0.06749485588199096,307.89,0.05676462132477391,1557.5,215.6768415940819,39.730000000000004,16.43587201486097,176.4,8.140434058868378,0.0,0.0,-242.0,8.7,2.0,50663.0,10.699999999999989
9092,M23951,M,297.2,308.0,1765,31.1,191,0,0,0,0,0,0,297.15999999999997,0.051639778094892855,307.89,0.05676462132477391,1581.3,224.87282825830093,39.33,16.608836336253237,179.0,8.24621125124287,0.0,0.10000000000002274,18.0,2.1000000000000014,3.0,54891.5,10.800000000000011
9093,L56272,L,297.3,308.1,1568,34.4,194,0,0,0,0,0,0,297.16999999999996,0.06749485588200194,307.90999999999997,0.08755950364534616,1607.2,203.96938768136064,37.81,16.256311594782783,181.7,8.300602387786785,0.10000000000002274,0.10000000000002274,-197.0,3.299999999999997,3.0,53939.2,10.800000000000011
9094,M23953,M,297.3,308.1,1709,30.6,196,0,0,0,0,0,0,297.18,0.07888106386929863,307.92999999999995,0.1059349906036992,1624.0,204.82784098955472,37.3,16.40914379241046,184.4,8.099382692535206,0.0,0.0,141.0,-3.799999999999997,2.0,52295.4,10.800000000000011
9095,M23954,M,297.3,308.1,1370,58.8,199,0,0,0,0,0,0,297.19,0.08755950366208261,307.95,0.11785113024872583,1628.4,198.07641623036417,35.64,12.500773309413189,187.1,8.006247560508353,0.0,0.0,-339.0,28.199999999999996,3.0,80556.0,10.800000000000011
9096,L56275,L,297.3,308.1,1458,45.7,202,0,0,0,0,0,0,297.21,0.08755950366155639,307.97,0.12516655575156302,1637.7,186.16005658213675,34.81,11.37076661150592,189.9,7.8095383275224455,0.0,0.0,88.0,-13.099999999999994,3.0,66630.6,10.800000000000011
9097,L56276,L,297.2,308.1,1712,30.9,204,0,0,0,0,0,0,297.22,0.0788810638681285,308.0,0.11547005389026796,1666.1,171.717112329156,33.529999999999994,10.972293389361568,192.4,7.933053216353268,-0.10000000000002274,0.0,254.0,-14.800000000000004,2.0,52900.799999999996,10.900000000000034
9098,L56277,L,297.3,308.1,1642,36.9,206,0,0,0,0,0,0,297.24,0.06992058998280486,308.03,0.09486832986900991,1662.2,171.78397286513865,34.46,10.80670573712885,194.9,7.880355321948754,0.10000000000002274,0.0,-70.0,6.0,2.0,60589.799999999996,10.800000000000011
9099,L56278,L,297.3,308.1,1468,49.8,0,0,0,0,0,0,0,297.26,0.05163977809044248,308.05,0.08498365863145578,1642.8,182.43342773612832,36.75,11.434766674003104,176.6,62.40940100123901,0.0,0.0,-174.0,12.899999999999999,-206.0,73106.4,10.800000000000011
9100,H38513,H,297.3,308.1,1477,52.3,2,0,0,0,0,0,0,297.27,0.0483045893042301,308.07000000000005,0.06749485586139384,1591.6,141.79735148756174,39.95,10.778502266600494,158.2,83.04322836798826,0.0,0.0,9.0,2.5,2.0,77247.09999999999,10.800000000000011
9101,L56280,L,297.3,308.2,1446,53.5,7,0,0,0,0,0,0,297.28000000000003,0.04216370230717726,308.1,0.047140452208931795,1561.5,137.01115120877634,42.4,10.797427677203661,140.1,94.72938063534238,0.0,0.0999999999999659,-31.0,1.2000000000000028,5.0,77361.0,10.899999999999977
9102,H38515,H,297.3,308.2,1653,31.4,9,0,0,0,0,0,0,297.29,0.031622776829744806,308.12,0.04216370228111429,1550.3,122.31748307852573,42.42999999999999,10.762904399422597,121.9,101.1307734239846,0.0,0.0,207.0,-22.1,2.0,51904.2,10.899999999999977
9103,L56282,L,297.3,308.3,1494,38.2,14,0,0,0,0,0,0,297.29,0.031622776829744806,308.14,0.0699205899660108,1542.9,123.36166341290496,42.81,10.512051285178414,103.9,102.87581510410145,0.0,0.10000000000002274,-159.0,6.800000000000004,5.0,57070.8,11.0
9104,L56283,L,297.3,308.2,1490,41.0,16,0,0,0,0,0,0,297.29,0.031622776829744806,308.15,0.07071067820579248,1521.0,109.22759114191705,43.85,9.648862915160198,85.9,100.6947532562309,0.0,-0.10000000000002274,-4.0,2.799999999999997,2.0,61090.0,10.899999999999977
9105,M23964,M,297.4,308.3,1550,47.8,18,0,0,0,0,0,0,297.3,0.04714045223158866,308.16999999999996,0.08232726030990947,1539.0,95.55452195822846,42.75,8.285898328552559,67.8,94.1615632835386,0.0999999999999659,0.10000000000002274,60.0,6.799999999999997,2.0,74090.0,10.900000000000034
9106,M23965,M,297.3,308.2,1677,34.9,21,0,0,0,0,0,0,297.3,0.04714045223158866,308.18,0.0788810638531065,1560.9,99.92380430440629,41.67,8.558043649754941,49.7,82.1259872255888,-0.0999999999999659,-0.10000000000002274,127.0,-12.899999999999999,3.0,58527.299999999996,10.899999999999977
9107,L56286,L,297.4,308.3,1854,21.8,24,0,0,0,0,0,0,297.32,0.04216370230494148,308.2,0.08164965816877752,1575.1,129.49598878385981,40.760000000000005,10.163682622182023,31.7,61.74688476172324,0.0999999999999659,0.10000000000002274,177.0,-13.099999999999998,3.0,40417.200000000004,10.900000000000034
9108,M23967,M,297.5,308.5,1662,30.3,26,0,0,0,0,0,0,297.34000000000003,0.06992058997948036,308.24,0.11737877913091184,1577.1,130.79198922121668,40.1,10.645082328370158,13.7,8.982080926905732,0.10000000000002274,0.19999999999998863,-192.0,8.5,2.0,50358.6,11.0
9109,M23968,M,297.5,308.6,1440,38.8,29,0,0,0,0,0,0,297.36,0.08432740435474498,308.29,0.15238839271677923,1574.3,133.65548581665976,39.0,10.084972318587113,16.6,8.745792639241012,0.0,0.10000000000002274,-222.0,8.499999999999996,3.0,55871.99999999999,11.100000000000023
9110,L56289,L,297.5,308.6,1513,39.7,32,0,0,0,0,0,0,297.38,0.09189365842347892,308.34000000000003,0.16465452050821325,1577.9,131.20590264499265,37.739999999999995,8.963407090312769,19.6,8.31598193572332,0.0,0.0,73.0,0.9000000000000057,3.0,60066.100000000006,11.100000000000023
9111,M23970,M,297.6,308.6,1389,49.0,34,0,0,0,0,0,0,297.40999999999997,0.11005049352449188,308.38,0.17511900719060491,1572.2,138.60238894846185,37.29,8.161352012177243,22.3,8.152027695934517,0.10000000000002274,0.0,-124.0,9.299999999999997,2.0,68061.0,11.0
9112,L56291,L,297.6,308.6,1351,51.0,37,0,0,0,0,0,0,297.44,0.11737877913626071,308.42,0.17511900719082021,1542.0,151.3553581623172,39.25,8.908953049850801,25.1,7.880355321921404,0.0,0.0,-38.0,2.0,3.0,68901.0,11.0
9113,M23972,M,297.6,308.6,1482,38.3,39,0,0,0,0,0,0,297.47,0.11595018093153438,308.45,0.17795130423673264,1540.8,151.825045511086,39.26,8.907699540909121,27.6,7.933053216326907,0.0,0.0,131.0,-12.700000000000003,2.0,56760.6,11.0
9114,L56293,L,297.6,308.6,1744,28.5,42,0,0,0,0,0,0,297.5,0.10540925540289942,308.49000000000007,0.1595131482273555,1566.2,163.20253266008228,38.01,9.494144394192672,30.2,7.969385867860776,0.0,0.0,262.0,-9.799999999999997,3.0,49704.0,11.0
9115,L56294,L,297.6,308.7,1476,39.0,44,0,0,0,0,0,0,297.52,0.10327955596371637,308.53000000000003,0.1567021236888167,1558.8,165.67759856620725,37.129999999999995,8.873437264605633,32.8,7.786027371001001,0.0,0.0999999999999659,-268.0,10.5,2.0,57564.0,11.099999999999966
9116,M23975,M,297.6,308.6,1444,48.2,46,0,0,0,0,0,0,297.55000000000007,0.07071067821245142,308.57000000000005,0.1059349906089777,1535.5,163.57821778382439,38.46,9.478185480354457,35.3,7.5872700404313775,0.0,-0.0999999999999659,-32.0,9.200000000000003,2.0,69600.8,11.0
9117,H38530,H,297.6,308.7,1659,32.1,49,0,0,0,0,0,0,297.57000000000005,0.04830458929034472,308.61,0.05676462133578966,1516.0,129.45526897992934,39.489999999999995,7.893802069415751,37.8,7.568942389043274,0.0,0.0999999999999659,215.0,-16.1,3.0,53253.9,11.099999999999966
9118,M23977,M,297.6,308.7,1475,46.6,54,0,0,0,0,0,0,297.58000000000004,0.04216370229129802,308.63,0.04830458929068159,1497.3,119.11530361609707,41.120000000000005,7.456063900536865,40.6,7.890923055412527,0.0,0.0,-184.0,14.5,5.0,68735.0,11.099999999999966
9119,L56298,L,297.6,308.6,1526,42.1,57,0,0,0,0,0,0,297.59000000000003,0.03162277680862052,308.63,0.04830458929068159,1505.9,117.6137274678777,41.45,7.414887427031879,43.4,8.275801404617578,0.0,-0.0999999999999659,51.0,-4.5,3.0,64244.6,11.0
9120,M23979,M,297.4,308.4,1675,29.5,59,0,0,0,0,0,0,297.58000000000004,0.06324555330719027,308.61,0.08755950365231015,1522.1,129.27872558502423,40.42999999999999,8.327738121616386,46.1,8.543353491965386,-0.20000000000004547,-0.20000000000004547,149.0,-12.600000000000001,2.0,49412.5,11.0
9121,L56300,L,297.4,308.4,1525,38.7,62,0,0,0,0,0,0,297.56000000000006,0.08432740434954049,308.59000000000003,0.11005049352114471,1535.7,120.58196843272233,39.4,7.768168667353058,48.9,8.723531395014025,0.0,0.0,-150.0,9.200000000000003,3.0,59017.50000000001,11.0
9122,L56301,L,297.3,308.3,1396,45.9,64,0,0,0,0,0,0,297.53000000000003,0.11595018093039566,308.56,0.14298407064259552,1540.2,113.55840396514029,38.89,7.056824907688973,51.6,8.809086218206868,-0.0999999999999659,-0.0999999999999659,-129.0,7.199999999999996,2.0,64076.4,11.0
9123,L56302,L,297.4,308.4,1580,41.2,66,0,0,0,0,0,0,297.51,0.11972190002988425,308.54,0.15055453058515003,1550.0,112.19823726085538,39.18,7.089397404262019,54.3,8.65447860935649,0.0999999999999659,0.0999999999999659,184.0,-4.699999999999996,2.0,65096.00000000001,11.0
9124,L56303,L,297.4,308.5,1462,42.8,68,0,0,0,0,0,0,297.49,0.11972190003024405,308.53,0.14944341185332863,1521.8,91.56151544786833,40.61,6.063818012514012,56.9,8.451824260664027,0.0,0.10000000000002274,-118.0,1.5999999999999943,2.0,62573.6,11.100000000000023
9125,L56304,L,297.4,308.4,1426,50.4,70,0,0,0,0,0,0,297.47,0.11595018093150312,308.5,0.1414213562831906,1516.8,95.61589825964711,41.75,6.759232369302148,59.5,8.031189202093442,0.0,-0.10000000000002274,-36.0,7.600000000000001,2.0,71870.4,11.0
9126,L56305,L,297.4,308.5,1569,34.2,72,0,0,0,0,0,0,297.45,0.10801234503682902,308.49,0.1370320319879148,1529.3,93.18088740603837,40.35,6.724623079069653,62.1,7.355270219361686,0.0,0.10000000000002274,143.0,-16.199999999999996,2.0,53659.8,11.100000000000023
9127,L56306,L,297.4,308.5,1477,40.7,74,0,0,0,0,0,0,297.42999999999995,0.09486832987763823,308.46999999999997,0.11595018092857381,1511.1,82.15493492987865,41.21,6.070410932456629,64.6,6.619835513217642,0.0,0.0,-92.0,6.5,2.0,60113.9,11.100000000000023
9128,L56307,L,297.4,308.5,1761,27.2,76,0,0,0,0,0,0,297.40999999999997,0.07378647883114917,308.45,0.0849836586357248,1539.7,112.40408256721216,39.269999999999996,7.158840688267999,66.8,6.356099432815761,0.0,0.0,284.0,-13.500000000000004,2.0,47899.2,11.100000000000023
9129,M23988,M,297.5,308.6,1486,45.9,78,0,0,0,0,0,0,297.4,0.047140452226497376,308.45,0.0849836586357248,1535.7,113.65058537268729,39.65,7.421777265438444,68.9,6.226288353948348,0.10000000000002274,0.10000000000002274,-275.0,18.7,2.0,68207.4,11.100000000000023
9130,L56309,L,297.6,308.6,1664,30.1,81,0,0,0,0,0,0,297.41999999999996,0.07888106386220708,308.46999999999997,0.09486832987317313,1534.6,112.1964546874962,39.71,7.332492376023693,71.1,6.2262883539488,0.10000000000002274,0.0,178.0,-15.799999999999997,3.0,50086.4,11.0
9131,L56310,L,297.6,308.6,1576,32.7,83,0,0,0,0,0,0,297.43999999999994,0.09660917837896878,308.49,0.09944289266633906,1539.7,112.86870445098286,39.11,7.662382861167449,73.2,6.356099432817048,0.0,0.0,-88.0,2.6000000000000014,2.0,51535.200000000004,11.0
9132,H38545,H,297.6,308.6,1463,46.7,85,0,0,0,0,0,0,297.46999999999997,0.094868329876727,308.52000000000004,0.07888106385715654,1546.4,105.11284941009781,39.190000000000005,7.744883615795898,75.3,6.447221623810467,0.0,0.0,-113.0,14.0,2.0,68322.1,11.0
9133,M23992,M,297.6,308.6,1585,42.0,90,0,0,0,0,0,0,297.49,0.09944289266912407,308.54,0.06992058997132831,1546.9,105.30215783374634,39.27,7.77203677008524,77.7,7.040359839279199,0.0,0.0,122.0,-4.700000000000003,5.0,66570.0,11.0
9134,L56313,L,297.7,308.7,1479,45.7,93,0,0,0,0,0,0,297.52,0.11352924249845521,308.56000000000006,0.08432740434873763,1548.6,103.90722357521572,39.56,7.969971420553884,80.2,7.627435858639055,0.0999999999999659,0.0999999999999659,-106.0,3.700000000000003,3.0,67590.3,11.0
9135,L56314,L,297.7,308.7,1449,40.2,95,0,0,0,0,0,0,297.55,0.117851130253998,308.59000000000003,0.07378647882628385,1550.9,101.10879728731626,38.540000000000006,7.025224393411199,82.7,8.000694414298836,0.0,0.0,-30.0,-5.5,2.0,58249.8,11.0
9136,H38549,H,297.7,308.8,1404,50.3,97,0,0,0,0,0,0,297.58000000000004,0.1135292424973328,308.62,0.0918936584190412,1534.4,110.82338301198517,40.15,7.7296327352742376,85.2,8.18942407416752,0.0,0.10000000000002274,-45.0,10.099999999999994,2.0,70621.2,11.100000000000023
9137,L56316,L,297.7,308.7,1694,29.1,102,0,0,0,0,0,0,297.61,0.0994428926665613,308.64,0.08432740434957328,1556.1,119.25924143086488,38.989999999999995,8.47262913412632,88.0,8.705043238127702,0.0,-0.10000000000002274,290.0,-21.199999999999996,5.0,49295.4,11.0
9138,L56317,L,297.7,308.7,1731,28.4,104,0,0,0,0,0,0,297.64,0.06992058997012182,308.65999999999997,0.06992058997282392,1553.1,113.78385942946987,39.11,8.29369908089545,90.8,8.916900308459962,0.0,0.0,37.0,-0.7000000000000028,2.0,49160.399999999994,11.0
9139,L56318,L,297.6,308.6,1522,37.0,106,0,0,0,0,0,0,297.65,0.05270462779128993,308.66,0.06992058997282392,1556.7,111.98020658431253,38.220000000000006,7.954705106623094,93.6,8.84684501201282,-0.0999999999999659,-0.0999999999999659,-209.0,8.600000000000001,2.0,56314.0,11.0
9140,L56319,L,297.5,308.5,1536,36.9,108,0,0,0,0,0,0,297.64,0.06992058997012182,308.65,0.08498365863779157,1543.9,105.47927653229611,38.9,7.458626623656184,96.3,8.692908987593452,-0.10000000000002274,-0.10000000000002274,14.0,-0.10000000000000142,2.0,56678.399999999994,11.0
9141,L56320,L,297.5,308.5,1373,39.9,110,0,0,0,0,0,0,297.63,0.08232726031333192,308.64,0.09660917837638064,1523.6,117.4679152411849,39.620000000000005,7.134080957706631,99.0,8.286535263099406,0.0,0.0,-163.0,3.0,2.0,54782.7,11.0
9142,L56321,L,297.5,308.5,1597,36.4,112,0,0,0,0,0,0,297.62,0.09189365841779631,308.63,0.10593499060948515,1537.0,117.42988451742889,38.589999999999996,6.730436670661104,101.7,7.587270040442533,0.0,0.0,224.0,-3.5,2.0,58130.799999999996,11.0
9143,L56322,L,297.6,308.5,1678,34.2,114,0,0,0,0,0,0,297.62,0.09189365841779631,308.62,0.11352924249761544,1546.3,125.08668105668389,37.809999999999995,6.743301202757711,104.1,7.264066813197892,0.10000000000002274,0.0,81.0,-2.1999999999999957,2.0,57387.600000000006,10.899999999999977
9144,L56323,L,297.6,308.5,1452,42.6,116,0,0,0,0,0,0,297.61,0.08755950365134268,308.6,0.11547005389491473,1543.6,126.97786333757784,37.5,6.402950708679589,106.4,6.995236474435696,0.0,0.0,-226.0,8.399999999999999,2.0,61855.200000000004,10.899999999999977
9145,M24004,M,297.5,308.5,1447,41.6,118,0,0,0,0,0,0,297.59000000000003,0.08755950365180398,308.58000000000004,0.11352924249733616,1543.4,127.14488673250311,37.64,6.483346186791228,108.7,6.6005050311786615,-0.10000000000002274,0.0,-5.0,-1.0,2.0,60195.200000000004,11.0
9146,L56325,L,297.6,308.5,1574,37.1,121,0,0,0,0,0,0,297.58000000000004,0.07888106385784921,308.55,0.08498365863685829,1560.4,117.4291275621112,36.32,4.724592868997421,111.1,6.226288353957038,0.10000000000002274,0.0,127.0,-4.5,3.0,58395.4,10.899999999999977
9147,L56326,L,297.6,308.6,1528,40.0,123,0,0,0,0,0,0,297.57000000000005,0.06749485586857533,308.54,0.0699205899714716,1543.8,107.78146614535943,37.410000000000004,4.088316687016318,113.2,6.356099432825123,0.0,0.10000000000002274,-46.0,2.8999999999999986,2.0,61120.0,11.0
9148,L56327,L,297.7,308.7,1688,27.2,125,0,0,0,0,0,0,297.57,0.06749485586857533,308.54,0.0699205899714716,1539.5,100.06470129093137,37.29,4.388735581007681,115.3,6.447221623818432,0.0999999999999659,0.0999999999999659,160.0,-12.8,2.0,45913.6,11.0
9149,L56328,L,297.6,308.6,1393,40.4,127,0,0,0,0,0,0,297.57000000000005,0.06749485586857533,308.54,0.0699205899714716,1526.6,110.35719782193718,37.63,4.494206146683915,117.4,6.501281924869698,-0.0999999999999659,-0.0999999999999659,-295.0,13.2,2.0,56277.2,11.0
