udi,product_id,type,air_temp,process_temp,rotational_speed,torque,tool_wear,failure,TWF,HDF,PWF,OSF,RNF,air_temp_rolling_mean,air_temp_rolling_std,air_temp_rolling_var,process_temp_rolling_mean,process_temp_rolling_std,process_temp_rolling_var,rotational_speed_rolling_mean,rotational_speed_rolling_std,rotational_speed_rolling_var,torque_rolling_mean,torque_rolling_std,torque_rolling_var,tool_wear_rolling_mean,tool_wear_rolling_std,tool_wear_rolling_var
9614,L56793,L,299.0,310.2,1377,62.5,92,1,0,0,1,0,0,299.0,0.0,0.0,310.15999999999997,0.05477225575495601,0.0030000000004863124,1481.8,93.06825452322167,8661.69999999917,43.620000000000005,11.34226608751547,128.64700000000352,87.2,3.492849839308939,12.199999999960479
9615,M24474,M,299.1,310.3,1441,43.9,94,0,0,0,0,0,0,299.02,0.044721359478639436,0.0019999999936176935,310.2,0.07071067812270636,0.0050000000005729845,1476.0,94.87360012142034,9000.999999999169,44.339999999999996,11.192095424897142,125.26300000000353,89.4,3.6469165057568813,13.29999999996198
9616,M24475,M,299.0,310.2,1564,39.9,97,0,0,0,0,0,0,299.02,0.044721359478639436,0.0019999999936176935,310.22,0.044721359556907044,0.002000000000618161,1487.8,102.72633547440095,10552.69999999917,44.06,11.30411429524682,127.78300000000351,91.8,3.9623225512272,15.699999999963625
9617,L56796,L,298.9,310.1,1580,37.3,100,0,0,0,0,0,0,299.0,0.07071067807254891,0.004999999993479649,310.2,0.07071067812270636,0.0050000000005729845,1517.4,103.94373477992393,10804.299999999168,43.08,11.71076427907263,137.1420000000035,94.4,4.277849927237444,18.299999999965408
9618,L56797,L,299.0,310.2,1516,35.3,102,0,0,0,0,0,0,299.0,0.07071067807254891,0.004999999993479649,310.2,0.07071067812270636,0.0050000000005729845,1495.6,85.53537279979068,7316.299999999171,43.78,10.94769382107499,119.85200000000353,97.0,4.1231056256136815,16.999999999967187
9619,L56798,L,299.0,310.1,1447,42.8,104,0,0,0,0,0,0,299.0,0.07071067807254891,0.004999999993479649,310.18,0.08366600265656886,0.007000000000528988,1509.6,64.38400422464552,4145.2999999991725,39.839999999999996,3.6163517528032756,13.078000000003325,99.4,3.9749213828664374,15.79999999996883
9620,M24479,M,298.9,310.0,1323,52.9,106,0,0,0,0,0,0,298.96,0.05477225568843614,0.002999999993199425,310.12,0.08366600265580962,0.0070000000004019425,1486.0,104.77356536836558,10977.499999999174,41.64,6.895505782754696,47.54800000000345,101.8,3.4928498393103697,12.199999999970476
9621,L56800,L,298.9,310.0,1470,45.9,109,0,0,0,0,0,0,298.94,0.05477225568716742,0.0029999999930604435,310.08000000000004,0.08366600265530345,0.0070000000003172455,1467.2,95.28221240084203,9078.699999999175,42.839999999999996,7.037613231771374,49.52800000000352,104.2,3.492849839310603,12.199999999972105
9622,M24481,M,299.0,310.0,2049,19.5,111,0,0,0,0,0,0,298.96,0.05477225568843614,0.002999999993199425,310.06000000000006,0.08944271910152211,0.008000000000273788,1561.0,281.99734041298893,79522.49999999917,39.279999999999994,12.735854898671045,162.20200000000327,106.4,3.646916505758475,13.299999999973608
9623,L56802,L,298.9,310.0,1794,27.2,114,0,0,0,0,0,0,298.93999999999994,0.05477225568716742,0.0029999999930604435,310.02,0.044721359552126264,0.002000000000190555,1616.6,297.86624515040165,88724.29999999917,37.66,13.836292856108646,191.44300000000314,108.8,3.962322551228667,15.699999999975253
9624,L56803,L,298.9,310.1,1356,47.8,116,0,0,0,0,0,0,298.91999999999996,0.04472135947086136,0.0019999999929220013,310.02000000000004,0.044721359552126264,0.002000000000190555,1598.4,313.2048850193738,98097.29999999919,38.660000000000004,14.466962362569523,209.2930000000032,111.2,3.9623225512288727,15.699999999976882
9625,H39038,H,299.0,310.1,1555,38.6,118,0,0,0,0,0,0,298.94,0.05477225568716742,0.0029999999930604435,310.03999999999996,0.054772255752642975,0.003000000000232932,1644.8,277.3367988565513,76915.69999999918,35.8,12.180927715079955,148.37500000000296,113.6,3.646916505759148,13.299999999978514
9626,M24485,M,299.0,310.1,1487,47.5,123,0,0,0,0,0,0,298.96,0.05477225568843614,0.002999999993199425,310.06,0.05477225575303476,0.003000000000275849,1648.2,274.7502502273641,75487.69999999918,36.12,12.52864717357796,156.967000000003,116.4,4.505552130425353,20.29999999998044
9627,M24486,M,299.0,310.0,1341,58.9,126,0,0,0,0,0,0,298.96,0.05477225568843614,0.002999999993199425,310.06000000000006,0.05477225575303476,0.003000000000275849,1506.6,184.00353257478287,33857.29999999918,44.0,11.833215961859377,140.02500000000356,119.4,4.979959839193737,24.799999999982507
9628,M24487,M,298.9,310.0,1487,36.6,129,0,0,0,0,0,0,298.96,0.05477225568843614,0.002999999993199425,310.06000000000006,0.05477225575303476,0.003000000000275849,1445.2,92.68872639107289,8591.199999999173,45.88,8.873387177397575,78.73700000000369,122.4,5.412947441088319,29.299999999984575
9629,H39042,H,299.0,310.0,1569,34.3,132,0,0,0,0,0,0,298.97999999999996,0.044721359475522963,0.0019999999933389473,310.04,0.05477225575264298,0.0030000000002329322,1487.8,90.36149622488094,8165.199999999173,43.18,10.110736867311084,102.22700000000356,125.6,5.412947441088521,29.299999999986774
9630,H39043,H,299.0,310.1,2053,19.7,137,0,0,0,0,0,0,298.97999999999996,0.044721359475522963,0.0019999999933389473,310.03999999999996,0.05477225575264298,0.0030000000002329322,1587.4,272.9446830403537,74498.79999999916,39.4,14.729222654302005,216.95000000000337,129.4,5.412947441088763,29.299999999989385
9631,L56810,L,299.0,310.1,1583,35.8,142,0,0,0,0,0,0,298.97999999999996,0.044721359475522963,0.0019999999933389473,310.04,0.05477225575264298,0.0030000000002329322,1606.6,267.4374693269422,71522.79999999916,37.06,14.033638159793178,196.94300000000322,133.2,6.379655163094004,40.699999999991974
9632,L56811,L,299.0,310.0,1672,33.2,144,0,0,0,0,0,0,298.97999999999996,0.044721359475522963,0.0019999999933389473,310.04,0.05477225575264298,0.0030000000002329322,1672.8,222.43695736095466,49478.19999999917,31.919999999999998,6.956795239189012,48.39700000000291,136.8,6.379655163094195,40.69999999999442
9633,M24492,M,299.0,310.0,1337,57.4,146,0,0,0,0,0,0,299.0,0.0,0.0,310.04,0.05477225575264298,0.0030000000002329322,1642.8,260.6016116604024,67913.19999999917,36.08,13.549797046450665,183.5970000000032,140.2,5.674504383644154,32.19999999999673
9634,H39047,H,299.1,310.1,1421,41.2,149,0,0,0,0,0,0,299.02000000000004,0.04472135947867201,0.0019999999936206065,310.06000000000006,0.05477225575303476,0.003000000000275849,1613.2,278.84619416445184,77755.19999999917,37.459999999999994,13.673989907850718,186.97800000000328,143.6,4.505552130427414,20.29999999999901
9635,L56814,L,299.1,310.2,1425,52.7,154,0,0,0,0,0,0,299.04,0.0547722556935584,0.0029999999937605406,310.08000000000004,0.08366600265530728,0.007000000000317885,1487.6,136.14257232768583,18534.79999999917,44.06,10.570619660171477,111.73800000000375,147.0,4.690415759823571,22.00000000000133
9636,L56815,L,299.2,310.2,1609,33.2,156,0,0,0,0,0,0,299.08000000000004,0.0836660026177628,0.006999999994035492,310.1,0.1000000000018055,0.0100000000003611,1492.8,141.10350810663485,19910.199999999168,43.54,11.12780301766722,123.8280000000037,149.8,5.118593556828209,26.200000000003257
9637,L56816,L,299.2,310.3,1507,41.3,158,0,0,0,0,0,0,299.12,0.08366600261940867,0.006999999994310897,310.15999999999997,0.11401754251209159,0.013000000000496614,1459.8,102.81634111365355,10571.199999999166,45.160000000000004,9.750538446670717,95.07300000000382,152.6,4.97995983919601,24.80000000000515
9638,L56817,L,299.2,310.3,1463,38.9,160,0,0,0,0,0,0,299.16,0.054772255701127946,0.0029999999945897428,310.21999999999997,0.08366600265716588,0.007000000000628889,1485.0,77.52418977325186,6009.999999999168,41.46,7.09246078593344,50.303000000003586,155.4,4.219004621946632,17.800000000007046
9639,H39052,H,299.3,310.4,1393,44.9,162,0,0,0,0,0,0,299.2,0.07071067808239351,0.004999999994871885,310.28000000000003,0.08366600265798117,0.007000000000765313,1479.4,84.04046644325084,7062.79999999917,42.2,7.249827584156995,52.56000000000364,158.0,3.162277660169778,10.000000000008844
9640,L56819,L,299.3,310.4,1725,26.8,167,0,0,0,0,0,0,299.24,0.05477225570627032,0.0029999999951530612,310.32,0.08366600265853999,0.007000000000858821,1539.4,130.01076878474015,16902.799999999166,37.019999999999996,7.123692862554028,50.747000000003204,160.6,4.219004621947055,17.80000000001061
9641,L56820,L,299.4,310.5,1514,36.1,169,0,0,0,0,0,0,299.28000000000003,0.0836660026260847,0.006999999995428012,310.38,0.08366600265941133,0.0070000000010046245,1520.4,124.10398865467286,15401.79999999917,37.6,6.847627326308234,46.890000000003255,163.2,4.658325879542173,21.700000000012356
9642,L56821,L,299.3,310.4,1365,53.9,171,0,0,0,0,0,0,299.3,0.07071067808729822,0.004999999995565517,310.4,0.0707106781261058,0.005000000001053737,1492.0,142.77955035648196,20385.99999999917,40.12,10.097128304622235,101.9520000000035,165.8,4.658325879542362,21.70000000001412
9643,L56822,L,299.4,310.5,1372,46.3,173,0,0,0,0,0,0,299.34000000000003,0.054772255712565304,0.002999999995842643,310.43999999999994,0.054772255761042145,0.0030000000011530144,1473.8,152.84534667433996,23361.699999999168,41.599999999999994,10.411051820061392,108.39000000000362,168.4,4.219004621947682,17.800000000015903
9644,L56823,L,299.4,310.4,1509,40.6,175,0,0,0,0,0,0,299.36,0.05477225571384571,0.0029999999959829044,310.43999999999994,0.054772255761042145,0.0030000000011530144,1497.0,146.17284289497545,21366.49999999917,40.739999999999995,10.2466091952413,104.99300000000355,171.0,3.162277660171178,10.000000000017701
9645,L56824,L,299.3,310.4,1629,32.6,177,0,0,0,0,0,0,299.36,0.05477225571384571,0.0029999999959829044,310.43999999999994,0.054772255761042145,0.0030000000011530144,1477.8,110.7506207657509,12265.699999999173,41.9,8.44363665727059,71.29500000000365,173.0,3.1622776601713984,10.000000000019094
9646,L56825,L,299.4,310.5,1749,28.1,179,0,0,0,0,0,0,299.36,0.05477225571384571,0.0029999999959829044,310.43999999999994,0.054772255761042145,0.0030000000011530144,1524.8,166.02469695801037,27564.199999999175,40.3,10.358329981227842,107.29500000000357,175.0,3.1622776601716187,10.000000000020487
9647,L56826,L,299.4,310.4,1582,31.7,181,0,0,0,0,0,0,299.38,0.04472135950666466,0.001999999996124345,310.43999999999994,0.054772255761042145,0.0030000000011530144,1568.2,140.15598453151824,19643.69999999918,35.86,7.409655862454296,54.90300000000332,177.0,3.162277660171839,10.00000000002188
9648,L56827,L,299.2,310.2,1458,47.0,183,0,0,0,0,0,0,299.34000000000003,0.0894427190767576,0.00799999999584378,310.38,0.10954451150564529,0.012000000001010452,1585.4,112.6334763735861,12686.29999999918,36.0,7.658655234439225,58.65500000000334,179.0,3.162277660172059,10.000000000023272
9649,L56828,L,299.1,310.1,1416,41.2,185,0,0,0,0,0,0,299.28,0.13038404808651174,0.01699999999542581,310.32000000000005,0.16431676725417677,0.0270000000008633,1566.8,134.04737968345063,17968.699999999175,36.12,7.752870436167713,60.10700000000335,181.0,3.162277660172279,10.000000000024665
9650,H39063,H,299.1,310.0,1657,33.1,187,0,0,0,0,0,0,299.24,0.15165750886504223,0.02299999999515036,310.24,0.20736441353490143,0.04300000000067361,1572.4,137.82706555680264,18996.299999999173,36.22,7.699155797878321,59.27700000000336,183.0,3.1622776601724993,10.000000000026057
9651,M24510,M,299.1,310.0,1437,41.1,192,0,0,0,0,0,0,299.18,0.13038404808390822,0.016999999994746887,310.14,0.16733200530812153,0.028000000000437213,1510.0,104.47727025530088,10915.499999999178,38.82000000000001,6.347991808438596,40.297000000003514,185.6,4.219004621949095,17.800000000027822
9652,M24511,M,299.1,310.0,1580,36.0,195,0,0,0,0,0,0,299.12,0.044721359486850465,0.0019999999943521103,310.06000000000006,0.08944271910142639,0.008000000000256665,1509.6,104.13596881000906,10844.29999999918,39.68000000000001,5.356024645201286,28.687000000003557,188.4,4.979959839198478,24.800000000029726
9653,M24512,M,299.0,310.0,1488,46.3,198,0,0,0,0,0,0,299.08000000000004,0.04472135948392704,0.0019999999940906307,310.02000000000004,0.04472135955184822,0.0020000000001656865,1515.6,101.24376524013309,10250.29999999918,39.540000000000006,5.120839774881024,26.22300000000354,191.4,5.412947441092681,29.300000000031794
9654,L56833,L,299.0,309.9,1373,55.7,201,1,0,0,0,1,0,299.06000000000006,0.05477225569535836,0.0029999999939577166,309.97999999999996,0.04472135955083138,0.002000000000074737,1507.0,112.96680928484784,12761.499999999183,42.44,8.961473093191975,80.30800000000373,194.6,5.412947441092881,29.300000000033968
9655,L56834,L,299.1,310.0,1367,56.3,203,1,0,0,0,1,0,299.06,0.05477225569535836,0.0029999999939577166,309.97999999999996,0.04472135955083138,0.002000000000074737,1449.0,88.49576261041646,7831.499999999183,47.08,8.922555687694194,79.612000000004,197.8,4.438468204238498,19.700000000036123
9656,H39069,H,299.1,310.0,1431,49.5,205,0,0,0,0,0,0,299.06000000000006,0.05477225569535836,0.0029999999939577166,309.97999999999996,0.04472135955083138,0.002000000000074737,1447.8,88.7395064218817,7874.699999999183,48.760000000000005,8.28299462754891,68.6080000000041,200.4,3.974921382875126,15.800000000037905
9657,L56836,L,299.0,310.1,1623,33.0,210,0,0,0,0,0,0,299.04,0.05477225569413634,0.0029999999938238506,310.0,0.07071067811951141,0.00500000000012115,1456.4,105.29387446570279,11086.799999999177,48.160000000000004,9.462980502991861,89.5480000000041,203.4,4.50555213043196,20.300000000039972
9658,L56837,L,299.0,310.0,1484,39.6,212,0,0,0,0,0,0,299.04,0.05477225569413634,0.0029999999938238506,310.0,0.07071067811951141,0.00500000000012115,1455.6,105.00857107874185,11026.799999999179,46.82,10.235086711894729,104.75700000000404,206.2,4.658325879545342,21.700000000041882
9659,L56838,L,299.0,309.9,1548,34.5,214,0,0,0,0,0,0,299.04,0.05477225569413634,0.0029999999938238506,310.0,0.07071067811951141,0.00500000000012115,1490.6,99.62078096461191,9924.299999999183,42.58,10.025816674964881,100.51700000000386,208.8,4.658325879545531,21.700000000043648
9660,L56839,L,298.9,309.8,1287,61.9,216,1,0,0,0,1,0,299.0,0.0707106780731056,0.004999999993558378,309.96000000000004,0.11401754251003725,0.013000000000028152,1474.6,127.07596153482051,16148.29999999918,43.7,12.050103733993494,145.20500000000393,211.4,4.219004621951181,17.80000000004543
9661,M24520,M,298.9,309.8,1392,43.1,218,0,0,0,0,0,0,298.96,0.054772255689268995,0.0029999999932906595,309.92,0.1303840481038088,0.016999999999936323,1466.8,131.5397278391558,17302.699999999182,42.42,11.611933516861173,134.83700000000388,214.0,3.162277660175847,10.000000000047228
9662,H39075,H,299.0,310.0,1458,44.9,221,0,0,0,0,0,0,298.96,0.054772255689268995,0.0029999999932906595,309.9,0.09999999999945076,0.009999999999890152,1433.8,99.30357496081992,9861.19999999918,44.8,10.349396117648798,107.11000000000399,216.2,3.492849839321573,12.200000000048735
9663,M24522,M,299.1,310.1,1570,30.9,226,0,0,0,0,0,0,298.97999999999996,0.08366600261412925,0.006999999993427482,309.91999999999996,0.1303840481038088,0.016999999999936323,1451.0,116.18519699169589,13498.99999999918,43.06,12.036112329153626,144.86800000000392,219.0,4.69041575982883,22.00000000005066
9664,L56843,L,299.1,310.1,1435,48.8,229,1,0,0,0,1,0,299.0,0.09999999996782422,0.009999999993564844,309.96000000000004,0.15165750888111892,0.023000000000026662,1428.4,102.82169031872205,10572.299999999179,45.92,11.160734742838576,124.56200000000405,222.0,5.431390245604964,29.50000000005275
9665,L56844,L,299.1,310.2,1317,54.8,231,1,0,0,0,1,0,299.04,0.08944271906554928,0.007999999993838772,310.03999999999996,0.15165750888169424,0.023000000000201172,1434.4,92.90478997338715,8631.299999999177,44.5,8.826947377208272,77.91500000000399,225.0,5.431390245605156,29.50000000005484
9666,L56845,L,299.2,310.3,1610,33.3,233,0,0,0,0,0,0,299.1,0.07071067807801285,0.004999999994252366,310.14,0.11401754251177813,0.013000000000425135,1478.0,116.25188170519725,13514.499999999176,42.54,10.197205499547604,103.9830000000039,228.0,4.690415759829498,22.00000000005693
9667,M24526,M,299.1,310.3,1838,24.0,235,0,0,0,0,0,0,299.12,0.04472135948727868,0.0019999999943904104,310.2,0.10000000000277397,0.010000000000554794,1554.0,196.45482941378452,38594.49999999918,38.36,12.91057705914045,166.6830000000037,230.8,3.4928498393230227,12.200000000058864
9668,L56847,L,299.2,310.3,1352,48.9,238,1,0,0,0,1,0,299.14,0.054772255700577935,0.0029999999945294923,310.24,0.08944271910359672,0.008000000000644904,1510.4,215.30281001417325,46355.29999999918,41.959999999999994,12.819633380093359,164.34300000000388,233.2,3.492849839323256,12.200000000060493
9669,L56848,L,299.1,310.3,1619,35.2,240,0,0,0,0,0,0,299.14,0.054772255700577935,0.0029999999945294923,310.28000000000003,0.04472135955825197,0.0020000000007384545,1547.2,214.91789129804707,46189.699999999175,39.239999999999995,12.442789076409024,154.82300000000376,235.4,3.6469165057705935,13.300000000061996
9670,L56849,L,299.1,310.3,1619,31.1,242,0,0,0,0,0,0,299.14,0.054772255700577935,0.0029999999945294923,310.3,0.0,0.0,1607.6,172.25068940355266,29670.29999999917,34.5,9.098076719835,82.77500000000359,237.6,3.646916505770798,13.300000000063488
9671,L56850,L,299.0,310.2,1690,30.7,244,0,0,0,0,0,0,299.1,0.0707106780779842,0.004999999994248316,310.28000000000003,0.04472135955825197,0.0020000000007384545,1623.6,176.19960272372685,31046.299999999173,33.980000000000004,9.256727283441139,85.68700000000358,239.8,3.4928498393238967,12.200000000064971
9672,L56851,L,299.0,310.2,1412,44.1,246,0,0,0,0,0,0,299.08000000000004,0.08366600261819764,0.006999999994108254,310.26,0.05477225575683769,0.0030000000006924397,1538.4,147.22194129951953,21674.29999999917,38.0,8.135723692456848,66.19000000000368,242.0,3.1622776601788916,10.000000000066485
9673,H39086,H,299.0,310.2,1744,31.5,0,0,0,0,0,0,0,299.04,0.05477225569417592,0.002999999993828186,310.24,0.05477225575642256,0.0030000000006469647,1616.8,125.98690408133366,15872.699999999168,34.52,5.649070720039149,31.91200000000363,194.4,108.6959060866601,11814.800000000034
9674,M24533,M,299.0,310.1,1593,35.4,5,0,0,0,0,0,0,299.02,0.0447213594793997,0.0019999999936856938,310.2,0.07071067812259231,0.005000000000556854,1611.6,126.40925599021286,15979.299999999166,34.56,5.655793489865381,31.988000000003627,147.4,132.29436873880914,17501.800000000003
9675,L56854,L,299.1,310.2,1695,29.6,8,0,0,0,0,0,0,299.02000000000004,0.0447213594793997,0.0019999999936856938,310.17999999999995,0.0447213595557313,0.0020000000005129994,1626.8,131.9685568610916,17415.699999999168,34.260000000000005,5.9188681350409915,35.033000000003625,100.6,131.85143154323342,17384.79999999997
9676,M24535,M,299.0,310.2,1298,57.2,10,0,0,0,0,0,0,299.02000000000004,0.0447213594793997,0.0019999999936856938,310.17999999999995,0.0447213595557313,0.0020000000005129994,1548.4,189.1065837034744,35761.29999999917,39.56,11.327532829350073,128.31300000000365,53.8,107.50906938486604,11558.199999999939
9677,L56856,L,299.0,310.1,1886,21.2,13,0,0,0,0,0,0,299.02000000000004,0.0447213594793997,0.0019999999936856938,310.16,0.05477225575480877,0.003000000000470182,1643.2,219.93112558253134,48369.69999999917,34.98,13.461500659287719,181.21200000000368,7.2,4.969909455906254,24.699999999906403
9678,L56857,L,299.0,310.1,2033,19.3,15,0,0,0,0,0,0,299.02000000000004,0.0447213594793997,0.0019999999936856938,310.14,0.054772255754428664,0.003000000000428544,1701.0,282.20471293016914,79639.49999999917,32.54,15.238372616523186,232.20800000000372,10.2,3.962322551220237,15.699999999908448
